"ID","Name","Sex","Age","Height","Weight","Team","NOC","Games","Year","Season","City","Sport","Event","Medal"
7534","Bradley John ""Brad"" McGee","M",20,182,72,"Australia","AUS","1996 Summer",1996,"Summer","Atlanta","Cycling","Cycling Men's Individual Pursuit, 4,000 metres","Bronze"
7534","Bradley John ""Brad"" McGee","M",20,182,72,"Australia","AUS","1996 Summer",1996,"Summer","Atlanta","Cycling","Cycling Men's Team Pursuit, 4,000 metres","Bronze"
7534","Bradley John ""Brad"" McGee","M",24,182,72,"Australia","AUS","2000 Summer",2000,"Summer","Sydney","Cycling","Cycling Men's Individual Pursuit, 4,000 metres","Bronze"
7534","Bradley John ""Brad"" McGee","M",24,182,72,"Australia","AUS","2000 Summer",2000,"Summer","Sydney","Cycling","Cycling Men's Team Pursuit, 4,000 metres",NA
7534","Bradley John ""Brad"" McGee","M",28,182,72,"Australia","AUS","2004 Summer",2004,"Summer","Athina","Cycling","Cycling Men's Individual Pursuit, 4,000 metres","Silver"
7534","Bradley John ""Brad"" McGee","M",28,182,72,"Australia","AUS","2004 Summer",2004,"Summer","Athina","Cycling","Cycling Men's Team Pursuit, 4,000 metres","Gold"
7534","Bradley John ""Brad"" McGee","M",32,182,72,"Australia","AUS","2008 Summer",2008,"Summer","Beijing","Cycling","Cycling Men's Individual Pursuit, 4,000 metres",NA
7534","Bradley John ""Brad"" McGee","M",32,182,72,"Australia","AUS","2008 Summer",2008,"Summer","Beijing","Cycling","Cycling Men's Team Pursuit, 4,000 metres",NA
7535","Jimmy McGee","M",NA,NA,NA,"Ireland","IRL","1948 Summer",1948,"Summer","London","Basketball","Basketball Men's Basketball",NA
7536","Pamela Denise McGee","F",21,190,77,"United States","USA","1984 Summer",1984,"Summer","Los Angeles","Basketball","Basketball Women's Basketball","Gold"
7537","Portia Johnson McGee","F",29,175,70,"United States","USA","2008 Summer",2008,"Summer","Beijing","Rowing","Rowing Women's Coxless Pairs",NA
7538","Patrick Lucey ""Pat"" McGeer","M",21,NA,NA,"Canada","CAN","1948 Summer",1948,"Summer","London","Basketball","Basketball Men's Basketball",NA
7539","Adam Jamie McGeorge","M",23,181,NA,"New Zealand","NZL","2012 Summer",2012,"Summer","London","Football","Football Men's Football",NA
7540","Sonia Marian McGeorge (Vinal-)","F",31,170,53,"Great Britain","GBR","1996 Summer",1996,"Summer","Atlanta","Athletics","Athletics Women's 5,000 metres",NA
7541","Roisin McGettigan-Dumas","F",27,174,55,"Ireland","IRL","2008 Summer",2008,"Summer","Beijing","Athletics","Athletics Women's 3,000 metres Steeplechase",NA
7542","Carla Renee McGhee","F",28,188,75,"United States","USA","1996 Summer",1996,"Summer","Atlanta","Basketball","Basketball Women's Basketball","Gold"
7543","Natalie McGiffert","F",19,160,44,"United States","USA","2016 Summer",2016,"Summer","Rio de Janeiro","Rhythmic Gymnastics","Rhythmic Gymnastics Women's Group",NA
7544","David Earl McGill","M",22,NA,NA,"Canada","CAN","1924 Summer",1924,"Summer","Paris","Athletics","Athletics Men's 5,000 metres",NA
7545","Knowles Edgar McGill","M",25,185,76,"Canada","CAN","1968 Winter",1968,"Winter","Grenoble","Biathlon","Biathlon Men's 4 x 7.5 kilometres Relay",NA
7546","Linda Carol McGill (-Kruk)","F",18,NA,NA,"Australia","AUS","1964 Summer",1964,"Summer","Tokyo","Swimming","Swimming Women's 200 metres Breaststroke",NA
7546","Linda Carol McGill (-Kruk)","F",18,NA,NA,"Australia","AUS","1964 Summer",1964,"Summer","Tokyo","Swimming","Swimming Women's 100 metres Butterfly",NA
7546","Linda Carol McGill (-Kruk)","F",18,NA,NA,"Australia","AUS","1964 Summer",1964,"Summer","Tokyo","Swimming","Swimming Women's 400 metres Individual Medley",NA
7546","Linda Carol McGill (-Kruk)","F",18,NA,NA,"Australia","AUS","1964 Summer",1964,"Summer","Tokyo","Swimming","Swimming Women's 4 x 100 metres Medley Relay",NA
7547","Tyler Tennant McGill","M",24,180,78,"United States","USA","2012 Summer",2012,"Summer","London","Swimming","Swimming Men's 100 metres Butterfly",NA
7547","Tyler Tennant McGill","M",24,180,78,"United States","USA","2012 Summer",2012,"Summer","London","Swimming","Swimming Men's 4 x 100 metres Medley Relay","Gold"
7548","David Lachlan McGillivray","M",18,167,58,"Canada","CAN","1968 Winter",1968,"Winter","Grenoble","Figure Skating","Figure Skating Men's Singles",NA
7549","Perry McGillivray","M",18,170,NA,"United States","USA","1912 Summer",1912,"Summer","Stockholm","Swimming","Swimming Men's 100 metres Freestyle",NA
7549","Perry McGillivray","M",18,170,NA,"United States","USA","1912 Summer",1912,"Summer","Stockholm","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay","Silver"
7549","Perry McGillivray","M",26,170,NA,"United States","USA","1920 Summer",1920,"Summer","Antwerpen","Water Polo","Water Polo Men's Water Polo",NA
7549","Perry McGillivray","M",26,170,NA,"United States","USA","1920 Summer",1920,"Summer","Antwerpen","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay","Gold"
7549","Perry McGillivray","M",26,170,NA,"United States","USA","1920 Summer",1920,"Summer","Antwerpen","Swimming","Swimming Men's 100 metres Backstroke",NA
7550","Sonya McGinn","F",26,173,64,"Ireland","IRL","2000 Summer",2000,"Summer","Sydney","Badminton","Badminton Women's Singles",NA
7551","Charles English McGinnis","M",21,180,68,"United States","USA","1928 Summer",1928,"Summer","Amsterdam","Athletics","Athletics Men's High Jump",NA
7551","Charles English McGinnis","M",21,180,68,"United States","USA","1928 Summer",1928,"Summer","Amsterdam","Athletics","Athletics Men's Pole Vault","Bronze"
7552","Donna McGinnis","F",15,168,52,"Canada","CAN","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Women's 400 metres Freestyle",NA
7552","Donna McGinnis","F",15,168,52,"Canada","CAN","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Women's 800 metres Freestyle",NA
7552","Donna McGinnis","F",15,168,52,"Canada","CAN","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Women's 400 metres Individual Medley",NA
7552","Donna McGinnis","F",19,168,52,"Canada","CAN","1988 Summer",1988,"Summer","Seoul","Swimming","Swimming Women's 200 metres Butterfly",NA
7553","Mark McGivern","M",29,195,87,"Great Britain","GBR","2012 Summer",2012,"Summer","London","Volleyball","Volleyball Men's Volleyball",NA
7554","Nicola McGivern","F",37,164,58,"Great Britain","GBR","2004 Summer",2004,"Summer","Athina","Equestrianism","Equestrianism Mixed Dressage, Individual",NA
7554","Nicola McGivern","F",37,164,58,"Great Britain","GBR","2004 Summer",2004,"Summer","Athina","Equestrianism","Equestrianism Mixed Dressage, Team",NA
7555","Hamish McGlashan","M",24,197,90,"Australia","AUS","1988 Summer",1988,"Summer","Seoul","Rowing","Rowing Men's Single Sculls",NA
7555","Hamish McGlashan","M",28,197,90,"Australia","AUS","1992 Summer",1992,"Summer","Barcelona","Rowing","Rowing Men's Quadruple Sculls",NA
7556","Stephen John McGlede","M",19,177,71,"Australia","AUS","1988 Summer",1988,"Summer","Seoul","Cycling","Cycling Men's Team Pursuit, 4,000 metres","Bronze"
7556","Stephen John McGlede","M",23,177,71,"Australia","AUS","1992 Summer",1992,"Summer","Barcelona","Cycling","Cycling Men's Team Pursuit, 4,000 metres","Silver"
7556","Stephen John McGlede","M",23,177,71,"Australia","AUS","1992 Summer",1992,"Summer","Barcelona","Cycling","Cycling Men's Points Race",NA
7557","Michael Ryan McGlinchey","M",25,173,NA,"New Zealand","NZL","2012 Summer",2012,"Summer","London","Football","Football Men's Football",NA
7558","Samantha McGlone","F",25,167,57,"Canada","CAN","2004 Summer",2004,"Summer","Athina","Triathlon","Triathlon Women's Olympic Distance",NA
7559","Richard Anthony ""Dick"" McGlynn","M",23,183,86,"United States","USA","1972 Winter",1972,"Winter","Sapporo","Ice Hockey","Ice Hockey Men's Ice Hockey","Silver"
7560","Edward Finn ""Ted"" McGlynn","M",25,NA,NA,"Australia","AUS","1956 Summer",1956,"Summer","Melbourne","Athletics","Athletics Men's 4 x 100 metres Relay",NA
7561","John ""Johnny"" McGonigle","M",24,160,51,"Great Britain","GBR","1968 Summer",1968,"Summer","Mexico City","Boxing","Boxing Men's Flyweight",NA
7562","John McGough","M",25,NA,NA,"Great Britain","GBR","1906 Summer",1906,"Summer","Athina","Athletics","Athletics Men's 800 metres",NA
7562","John McGough","M",25,NA,NA,"Great Britain","GBR","1906 Summer",1906,"Summer","Athina","Athletics","Athletics Men's 1,500 metres","Silver"
7562","John McGough","M",25,NA,NA,"Great Britain","GBR","1906 Summer",1906,"Summer","Athina","Athletics","Athletics Men's 5 mile",NA
7562","John McGough","M",27,NA,NA,"Great Britain","GBR","1908 Summer",1908,"Summer","London","Athletics","Athletics Men's 1,500 metres",NA
7563","Matthew ""Matt"" McGovern","M",27,180,82,"Ireland","IRL","2012 Summer",2012,"Summer","London","Sailing","Sailing Men's Skiff",NA
7563","Matthew ""Matt"" McGovern","M",31,180,82,"Ireland","IRL","2016 Summer",2016,"Summer","Rio de Janeiro","Sailing","Sailing Men's Skiff",NA
7564","David ""Dave"" McGowan","M",23,192,84,"Australia","AUS","2004 Summer",2004,"Summer","Athina","Rowing","Rowing Men's Coxless Fours",NA
7565","David Fisher McGowan","M",66,NA,NA,"United States","USA","1904 Summer",1904,"Summer","St. Louis","Archery","Archery Men's Double York Round",NA
7566","Ian Matthew McGowan","M",21,193,93,"United States","USA","2000 Summer",2000,"Summer","Sydney","Rowing","Rowing Men's Quadruple Sculls",NA
7567","Malcolm R. McGowan","M",24,188,89,"Great Britain","GBR","1980 Summer",1980,"Summer","Moskva","Rowing","Rowing Men's Coxed Eights","Silver"
7567","Malcolm R. McGowan","M",28,188,89,"Great Britain","GBR","1984 Summer",1984,"Summer","Los Angeles","Rowing","Rowing Men's Coxed Eights",NA
7568","Michael Albert ""Mickey"" McGowan","M",23,NA,NA,"Canada","CAN","1924 Summer",1924,"Summer","Paris","Boxing","Boxing Men's Featherweight",NA
7569","Roy McGowan","M",44,179,82,"Ireland","IRL","1984 Summer",1984,"Summer","Los Angeles","Shooting","Shooting Mixed Trap",NA
7570","Rhoderick ""Rory"" McGown","M",19,NA,NA,"Zimbabwe","ZIM","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 50 metres Freestyle",NA
7570","Rhoderick ""Rory"" McGown","M",19,NA,NA,"Zimbabwe","ZIM","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 100 metres Freestyle",NA
7570","Rhoderick ""Rory"" McGown","M",19,NA,NA,"Zimbabwe","ZIM","1992 Summer",1992,"Summer","Barcelona","Swimming","Swimming Men's 100 metres Butterfly",NA
7571","Dennis Robert McGrane","M",21,175,62,"United States","USA","1984 Winter",1984,"Winter","Sarajevo","Ski Jumping","Ski Jumping Men's Normal Hill, Individual",NA
7571","Dennis Robert McGrane","M",21,175,62,"United States","USA","1984 Winter",1984,"Winter","Sarajevo","Ski Jumping","Ski Jumping Men's Large Hill, Individual",NA
7571","Dennis Robert McGrane","M",25,175,62,"United States","USA","1988 Winter",1988,"Winter","Calgary","Ski Jumping","Ski Jumping Men's Normal Hill, Individual",NA
7571","Dennis Robert McGrane","M",25,175,62,"United States","USA","1988 Winter",1988,"Winter","Calgary","Ski Jumping","Ski Jumping Men's Large Hill, Team",NA
7572","John McGrane","M",22,175,73,"Canada","CAN","1976 Summer",1976,"Summer","Montreal","Football","Football Men's Football",NA
7573","Charles Felix McGrath","M",24,175,75,"United States","USA","1988 Winter",1988,"Winter","Calgary","Alpine Skiing","Alpine Skiing Men's Giant Slalom",NA
7573","Charles Felix McGrath","M",24,175,75,"United States","USA","1988 Winter",1988,"Winter","Calgary","Alpine Skiing","Alpine Skiing Men's Slalom",NA
7573","Charles Felix McGrath","M",24,175,75,"United States","USA","1988 Winter",1988,"Winter","Calgary","Alpine Skiing","Alpine Skiing Men's Combined",NA
7574","George Frederick McGrath","M",34,NA,NA,"Great Britain","GBR","1920 Summer",1920,"Summer","Antwerpen","Hockey","Hockey Men's Hockey","Gold"
7575","Kevin Robert McGrath","M",18,191,57,"Australia","AUS","1964 Summer",1964,"Summer","Tokyo","Wrestling","Wrestling Men's Bantamweight, Freestyle",NA
7576","Matthew John ""Matt"" McGrath","M",32,182,115,"United States","USA","1908 Summer",1908,"Summer","London","Tug-Of-War","Tug-Of-War Men's Tug-Of-War",NA
7576","Matthew John ""Matt"" McGrath","M",32,182,115,"United States","USA","1908 Summer",1908,"Summer","London","Athletics","Athletics Men's Hammer Throw","Silver"
7576","Matthew John ""Matt"" McGrath","M",36,182,115,"United States","USA","1912 Summer",1912,"Summer","Stockholm","Athletics","Athletics Men's Hammer Throw","Gold"
7576","Matthew John ""Matt"" McGrath","M",44,182,115,"United States","USA","1920 Summer",1920,"Summer","Antwerpen","Athletics","Athletics Men's Hammer Throw",NA
7576","Matthew John ""Matt"" McGrath","M",48,182,115,"United States","USA","1924 Summer",1924,"Summer","Paris","Athletics","Athletics Men's Hammer Throw","Silver"
7577","Gerard Michael ""Mick"" McGrath","M",24,175,70,"Australia","AUS","1972 Summer",1972,"Summer","Munich","Athletics","Athletics Men's Triple Jump",NA
7578","Patrick Clarke ""Paddy"" McGrath","M",29,185,125,"Ireland","IRL","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics Men's Hammer Throw",NA
7579","Seamus Patrick McGrath","M",28,176,62,"Canada","CAN","2004 Summer",2004,"Summer","Athina","Cycling","Cycling Men's Mountainbike, Cross-Country",NA
7579","Seamus Patrick McGrath","M",32,176,62,"Canada","CAN","2008 Summer",2008,"Summer","Beijing","Cycling","Cycling Men's Mountainbike, Cross-Country",NA
7580","Virginia Mary McGrath (Connolly-Carew-)","F",31,173,61,"Ireland","IRL","1996 Summer",1996,"Summer","Atlanta","Equestrianism","Equestrianism Mixed Three-Day Event, Team",NA
7580","Virginia Mary McGrath (Connolly-Carew-)","F",35,173,61,"Ireland","IRL","2000 Summer",2000,"Summer","Sydney","Equestrianism","Equestrianism Mixed Three-Day Event, Team",NA
7581","Alistair McGregor","M",27,185,78,"Great Britain","GBR","2008 Summer",2008,"Summer","Beijing","Hockey","Hockey Men's Hockey",NA
7582","Robert Bilsland ""Bobby"" McGregor","M",20,185,80,"Great Britain","GBR","1964 Summer",1964,"Summer","Tokyo","Swimming","Swimming Men's 100 metres Freestyle","Silver"
7582","Robert Bilsland ""Bobby"" McGregor","M",20,185,80,"Great Britain","GBR","1964 Summer",1964,"Summer","Tokyo","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay",NA
7582","Robert Bilsland ""Bobby"" McGregor","M",20,185,80,"Great Britain","GBR","1964 Summer",1964,"Summer","Tokyo","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay",NA
7582","Robert Bilsland ""Bobby"" McGregor","M",20,185,80,"Great Britain","GBR","1964 Summer",1964,"Summer","Tokyo","Swimming","Swimming Men's 4 x 100 metres Medley Relay",NA
7582","Robert Bilsland ""Bobby"" McGregor","M",24,185,80,"Great Britain","GBR","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Men's 100 metres Freestyle",NA
7582","Robert Bilsland ""Bobby"" McGregor","M",24,185,80,"Great Britain","GBR","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Men's 4 x 100 metres Freestyle Relay",NA
7582","Robert Bilsland ""Bobby"" McGregor","M",24,185,80,"Great Britain","GBR","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay",NA
7582","Robert Bilsland ""Bobby"" McGregor","M",24,185,80,"Great Britain","GBR","1968 Summer",1968,"Summer","Mexico City","Swimming","Swimming Men's 4 x 100 metres Medley Relay",NA
7583","Courtney Louise McGregor","F",17,159,57,"New Zealand","NZL","2016 Summer",2016,"Summer","Rio de Janeiro","Gymnastics","Gymnastics Women's Individual All-Around",NA
7583","Courtney Louise McGregor","F",17,159,57,"New Zealand","NZL","2016 Summer",2016,"Summer","Rio de Janeiro","Gymnastics","Gymnastics Women's Floor Exercise",NA
7583","Courtney Louise McGregor","F",17,159,57,"New Zealand","NZL","2016 Summer",2016,"Summer","Rio de Janeiro","Gymnastics","Gymnastics Women's Horse Vault",NA
7583","Courtney Louise McGregor","F",17,159,57,"New Zealand","NZL","2016 Summer",2016,"Summer","Rio de Janeiro","Gymnastics","Gymnastics Women's Uneven Bars",NA
7583","Courtney Louise McGregor","F",17,159,57,"New Zealand","NZL","2016 Summer",2016,"Summer","Rio de Janeiro","Gymnastics","Gymnastics Women's Balance Beam",NA
7584","David Blane McGregor","M",27,NA,NA,"Great Britain","GBR","1936 Summer",1936,"Summer","Berlin","Water Polo","Water Polo Men's Water Polo",NA
7585","Guy Dalrymple McGregor","M",26,173,75,"New Zealand","NZL","1956 Summer",1956,"Summer","Melbourne","Hockey","Hockey Men's Hockey",NA
7585","Guy Dalrymple McGregor","M",30,173,75,"New Zealand","NZL","1960 Summer",1960,"Summer","Roma","Hockey","Hockey Men's Hockey",NA
7586","Haley Louise McGregor","F",25,160,46,"Australia","AUS","2004 Summer",2004,"Summer","Athina","Athletics","Athletics Women's 10,000 metres",NA
7587","Herbert A. McGregor","M",26,175,87,"Jamaica","JAM","2008 Summer",2008,"Summer","Beijing","Athletics","Athletics Men's Long Jump",NA
7588","James ""Jim"" McGregor","M",NA,NA,NA,"South Africa","RSA","1920 Summer",1920,"Summer","Antwerpen","Boxing","Boxing Men's Light-Heavyweight",NA
7589","Robert McGregor","M",28,184,76,"Australia","AUS","2000 Summer",2000,"Summer","Sydney","Modern Pentathlon","Modern Pentathlon Men's Individual",NA
7590","Sam McGregor","M",19,192,95,"Australia","AUS","2004 Summer",2004,"Summer","Athina","Water Polo","Water Polo Men's Water Polo",NA
7590","Sam McGregor","M",23,192,95,"Australia","AUS","2008 Summer",2008,"Summer","Beijing","Water Polo","Water Polo Men's Water Polo",NA
7590","Sam McGregor","M",27,192,95,"Australia","AUS","2012 Summer",2012,"Summer","London","Water Polo","Water Polo Men's Water Polo",NA
7591","William McGregor","M",22,173,70,"Canada","CAN","1972 Summer",1972,"Summer","Munich","Judo","Judo Men's Half-Middleweight",NA
7592","Yvonne McGregor","F",35,165,56,"Great Britain","GBR","1996 Summer",1996,"Summer","Atlanta","Cycling","Cycling Women's Individual Time Trial",NA
7592","Yvonne McGregor","F",35,165,56,"Great Britain","GBR","1996 Summer",1996,"Summer","Atlanta","Cycling","Cycling Women's Individual Pursuit, 3,000 metres",NA
7592","Yvonne McGregor","F",39,165,56,"Great Britain","GBR","2000 Summer",2000,"Summer","Sydney","Cycling","Cycling Women's Road Race, Individual",NA
7592","Yvonne McGregor","F",39,165,56,"Great Britain","GBR","2000 Summer",2000,"Summer","Sydney","Cycling","Cycling Women's Individual Time Trial",NA
7592","Yvonne McGregor","F",39,165,56,"Great Britain","GBR","2000 Summer",2000,"Summer","Sydney","Cycling","Cycling Women's Individual Pursuit, 3,000 metres","Bronze"
7593","Verne Voorhees ""Vern"" McGrew, Jr.","M",18,190,72,"United States","USA","1948 Summer",1948,"Summer","London","Athletics","Athletics Men's High Jump",NA
7594","Brenda McGrory","F",16,171,61,"Ireland","IRL","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Women's 4 x 100 metres Freestyle Relay",NA
7594","Brenda McGrory","F",16,171,61,"Ireland","IRL","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Women's 100 metres Butterfly",NA
7594","Brenda McGrory","F",16,171,61,"Ireland","IRL","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Women's 4 x 100 metres Medley Relay",NA
7595","Scott Anthony McGrory","M",18,185,73,"Australia","AUS","1988 Summer",1988,"Summer","Seoul","Cycling","Cycling Men's Team Pursuit, 4,000 metres","Bronze"
7595","Scott Anthony McGrory","M",30,185,73,"Australia","AUS","2000 Summer",2000,"Summer","Sydney","Cycling","Cycling Men's Road Race, Individual",NA
7595","Scott Anthony McGrory","M",30,185,73,"Australia","AUS","2000 Summer",2000,"Summer","Sydney","Cycling","Cycling Men's Madison","Gold"
7596","Walter McGuffie","M",31,NA,NA,"Great Britain","GBR","1948 Summer",1948,"Summer","London","Wrestling","Wrestling Men's Flyweight, Greco-Roman",NA
7597","Finbar Patrick ""Barry"" McGuigan","M",19,167,57,"Ireland","IRL","1980 Summer",1980,"Summer","Moskva","Boxing","Boxing Men's Featherweight",NA
7598","Lawrence Joseph ""Larry"" McGuinness","M",31,NA,NA,"Canada","CAN","1952 Summer",1952,"Summer","Helsinki","Equestrianism","Equestrianism Men's Three-Day Event, Individual",NA
7598","Lawrence Joseph ""Larry"" McGuinness","M",31,NA,NA,"Canada","CAN","1952 Summer",1952,"Summer","Helsinki","Equestrianism","Equestrianism Men's Three-Day Event, Team",NA
7599","Dennis John McGuire","M",25,176,70,"Australia","AUS","1964 Summer",1964,"Summer","Tokyo","Canoeing","Canoeing Men's Kayak Fours, 1,000 metres",NA
7600","Edith Marie McGuire (-Duvall)","F",20,173,59,"United States","USA","1964 Summer",1964,"Summer","Tokyo","Athletics","Athletics Women's 100 metres","Silver"
7600","Edith Marie McGuire (-Duvall)","F",20,173,59,"United States","USA","1964 Summer",1964,"Summer","Tokyo","Athletics","Athletics Women's 200 metres","Gold"
7600","Edith Marie McGuire (-Duvall)","F",20,173,59,"United States","USA","1964 Summer",1964,"Summer","Tokyo","Athletics","Athletics Women's 4 x 100 metres Relay","Silver"
7601","Joshua ""Josh"" McGuire","M",21,188,74,"Canada","CAN","2004 Summer",2004,"Summer","Athina","Fencing","Fencing Men's Foil, Individual",NA
7601","Joshua ""Josh"" McGuire","M",25,188,74,"Canada","CAN","2008 Summer",2008,"Summer","Beijing","Fencing","Fencing Men's Foil, Individual",NA
7602","Phillip McGuire","M",25,180,78,"Great Britain","GBR","1996 Summer",1996,"Summer","Atlanta","Hockey","Hockey Men's Hockey",NA
7603","Thomas ""Tom"" McGuirk","M",25,178,75,"Ireland","IRL","1996 Summer",1996,"Summer","Atlanta","Athletics","Athletics Men's 400 metres Hurdles",NA
7603","Thomas ""Tom"" McGuirk","M",29,178,75,"Ireland","IRL","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics Men's 400 metres Hurdles",NA
7604","Frank McGurk","M",27,NA,NA,"Great Britain","GBR","1908 Summer",1908,"Summer","London","Boxing","Boxing Men's Bantamweight",NA
7605","Kobie McGurk","F",22,168,61,"Australia","AUS","2008 Summer",2008,"Summer","Beijing","Hockey","Hockey Women's Hockey",NA
7605","Kobie McGurk","F",26,168,61,"Australia","AUS","2012 Summer",2012,"Summer","London","Hockey","Hockey Women's Hockey",NA
7606","Guram Mch'edlidze","M",28,178,75,"Georgia","GEO","2000 Summer",2000,"Summer","Sydney","Wrestling","Wrestling Men's Middleweight, Freestyle",NA
7607","Christina McHale","F",20,170,58,"United States","USA","2012 Summer",2012,"Summer","London","Tennis","Tennis Women's Singles",NA
7608","Judith McHale","F",17,174,63,"Canada","CAN","1960 Summer",1960,"Summer","Roma","Swimming","Swimming Women's 200 metres Breaststroke",NA
7608","Judith McHale","F",17,174,63,"Canada","CAN","1960 Summer",1960,"Summer","Roma","Swimming","Swimming Women's 4 x 100 metres Medley Relay",NA
7609","Edward Joseph McHugh, Jr.","M",22,NA,NA,"United States","USA","1952 Summer",1952,"Summer","Helsinki","Football","Football Men's Football",NA
7610","Jayne Marie McHugh (Gibson-)","F",28,188,69,"United States","USA","1988 Summer",1988,"Summer","Seoul","Volleyball","Volleyball Women's Volleyball",NA
7611","Jennifer McHugh","F",14,160,50,"Canada","CAN","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Women's 200 metres Butterfly",NA
7611","Jennifer McHugh","F",14,160,50,"Canada","CAN","1972 Summer",1972,"Summer","Munich","Swimming","Swimming Women's 400 metres Individual Medley",NA
7612","Terence ""Terry"" McHugh","M",25,193,105,"Ireland","IRL","1988 Summer",1988,"Summer","Seoul","Athletics","Athletics Men's Javelin Throw",NA
7612","Terence ""Terry"" McHugh","M",28,193,105,"Ireland-1","IRL","1992 Winter",1992,"Winter","Albertville","Bobsleigh","Bobsleigh Men's Two",NA
7612","Terence ""Terry"" McHugh","M",28,193,105,"Ireland","IRL","1992 Summer",1992,"Summer","Barcelona","Athletics","Athletics Men's Javelin Throw",NA
7612","Terence ""Terry"" McHugh","M",32,193,105,"Ireland","IRL","1996 Summer",1996,"Summer","Atlanta","Athletics","Athletics Men's Javelin Throw",NA
7612","Terence ""Terry"" McHugh","M",34,193,105,"Ireland-1","IRL","1998 Winter",1998,"Winter","Nagano","Bobsleigh","Bobsleigh Men's Two",NA
7612","Terence ""Terry"" McHugh","M",34,193,105,"Ireland","IRL","1998 Winter",1998,"Winter","Nagano","Bobsleigh","Bobsleigh Men's Four",NA
7612","Terence ""Terry"" McHugh","M",37,193,105,"Ireland","IRL","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics Men's Javelin Throw",NA
7613","Gordon ""Gord"" McIlquham","M",27,175,68,"Canada","CAN","1988 Summer",1988,"Summer","Seoul","Sailing","Sailing Men's Two Person Dinghy",NA
7614","Lincoln Paul McIlravy","M",26,172,69,"United States","USA","2000 Summer",2000,"Summer","Sydney","Wrestling","Wrestling Men's Welterweight, Freestyle","Bronze"
7615","Charles Raymond ""Chick"" McIlroy","M",22,180,74,"United States","USA","1960 Summer",1960,"Summer","Roma","Water Polo","Water Polo Men's Water Polo",NA
7615","Charles Raymond ""Chick"" McIlroy","M",26,180,74,"United States","USA","1964 Summer",1964,"Summer","Tokyo","Water Polo","Water Polo Men's Water Polo",NA
7616","James Samuel McIlroy","M",23,180,70,"Great Britain","GBR","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics Men's 800 metres",NA
7617","Kate McIlroy","F",30,173,NA,"New Zealand","NZL","2012 Summer",2012,"Summer","London","Triathlon","Triathlon Women's Olympic Distance",NA
7618","Ned Leroy McIlroy","M",25,178,75,"United States","USA","1964 Summer",1964,"Summer","Tokyo","Water Polo","Water Polo Men's Water Polo",NA
7619","Charles Joseph ""Charley"" McIlvaine, Sr.","M",24,179,69,"United States","USA","1928 Summer",1928,"Summer","Amsterdam","Rowing","Rowing Men's Double Sculls","Gold"
7620","Harry Jowett McIlvenny","M",25,NA,NA,"Great Britain","GBR","1948 Summer",1948,"Summer","London","Football","Football Men's Football",NA
7621","Wayne Arthur McIndoe","M",31,177,77,"New Zealand","NZL","2004 Summer",2004,"Summer","Athina","Hockey","Hockey Men's Hockey",NA
7622","Dugald McInnes","M",30,NA,NA,"Canada","CAN","1908 Summer",1908,"Summer","London","Shooting","Shooting Men's Free Rifle, 1,000 Yards",NA
7622","Dugald McInnes","M",30,NA,NA,"Canada","CAN","1908 Summer",1908,"Summer","London","Shooting","Shooting Men's Military Rifle, 200/500/600/800/900/1,000 Yards, Team","Bronze"
7623","John Archibald McInnes","M",24,168,67,"Canada","CAN","1964 Winter",1964,"Winter","Innsbruck","Ski Jumping","Ski Jumping Men's Normal Hill, Individual",NA
7623","John Archibald McInnes","M",24,168,67,"Canada","CAN","1964 Winter",1964,"Winter","Innsbruck","Ski Jumping","Ski Jumping Men's Large Hill, Individual",NA
7623","John Archibald McInnes","M",28,168,67,"Canada","CAN","1968 Winter",1968,"Winter","Grenoble","Ski Jumping","Ski Jumping Men's Normal Hill, Individual",NA
7623","John Archibald McInnes","M",28,168,67,"Canada","CAN","1968 Winter",1968,"Winter","Grenoble","Ski Jumping","Ski Jumping Men's Large Hill, Individual",NA
7624","Martin Edward ""Marty"" McInnis","M",21,183,84,"United States","USA","1992 Winter",1992,"Winter","Albertville","Ice Hockey","Ice Hockey Men's Ice Hockey",NA
7625","Aaron John McIntosh","M",24,177,71,"New Zealand","NZL","1996 Summer",1996,"Summer","Atlanta","Sailing","Sailing Men's Windsurfer",NA
